Roll,Pitch,Area
-3,50,3132.0
5,58,3023.0
4,57,2977.0
3,60,2903.0
24,-56,3335.0
25,-56,3329.0
26,-58,3183.0
31,-54,3158.0
36,-51,3234.0
40,-48,3213.0
46,-42,3056.0
55,-34,2952.0
51,-36,2824.0
54,-33,2703.0
57,-30,2663.0
57,-28,2622.0
-9,67,2897.0
-13,65,2915.3333333333335
-12,67,2829.0
-16,54,2781.0
-15,48,2882.0
-16,47,3043.0
-15,43,3046.0
-14,-12,4065.0
-29,61,2074.0
-24,66,2087.0
-54,-19,3653.0
-55,-18,3582.0
-58,-15,3643.0
-58,-14,3545.0
-59,-13,3626.0
-61,-11,3487.0
-62,-6,3449.0
-39,49,2685.0
-35,52,2694.0
-33,54,2735.5
-32,57,2704.0
-29,59,2669.0
-28,61,2710.0
-22,66,2698.0
-23,66,2778.0
-16,74,2370.5
-14,76,2845.0
-13,77,2832.0
-10,79,2766.0
-12,77,2481.0
-23,67,1979.0
-26,64,1979.0
-31,59,1915.0
-38,52,1987.0
-35,55,2782.0
-48,42,2725.0
-45,45,2665.0
-50,40,2590.0
-52,38,2306.0
-54,36,2304.0
-55,35,2279.0
-56,34,2301.0
-56,33,2314.0
-57,32,2265.0
-55,32,2288.0
-57,30,2343.0
-62,21,2454.0
-66,1,3014.0
-27,-42,3901.0
-25,-43,3970.0
-23,-43,3987.0
-23,-46,4068.0
-21,-48,3989.0
-19,-49,4041.0
-14,-50,4063.0
-15,-55,3994.0
-13,-56,4026.0
-14,-58,4001.0
-14,-59,4071.0
-11,-60,4126.0
-10,-63,4191.0
-7,-65,4208.0
-2,-67,4029.0
2,-69,4075.0
5,-69,4074.0
8,-69,4030.5
10,-72,3894.0
11,-73,3856.0
8,-78,3872.0
6,-81,3755.0
5,-82,3632.0
4,-83,3585.0
-1,-89,3550.5
-1,-87,3499.3333333333335
-7,-83,3458.0
-70,12,2879.0
-69,14,2792.0
-68,17,2794.0
-64,22,2790.0
-35,51,2773.0
-36,49,2697.0
-34,51,2423.0
-60,30,2529.0
-63,26,2333.0
-64,25,2208.0
-66,23,2173.0
-69,18,2200.0
-75,13,2141.0
-77,11,2148.0
-83,6,2437.0
-84,1,2423.5
-85,-2,2421.0
-85,-5,2440.0
-80,-10,2440.0
-79,-11,2424.0
-76,-13,2410.0
-74,-14,2434.0
7,36,3217.0
-1,52,3047.0
-2,50,3016.0
-2,53,2984.0
-1,56,2950.0
-2,56,2899.0
24,-8,3617.0
23,-11,3610.0
23,-12,3615.0
23,-14,3706.0
26,-13,3714.0
26,-14,3631.0
21,-18,3654.0
1,62,2877.0
2,64,2772.0
-1,64,2847.0
7,66,2821.0
8,63,2793.0
10,62,2785.0
15,63,2753.0
13,66,2730.0
36,26,2659.0
37,25,2670.0
36,24,2661.0
37,22,2724.0
38,20,2714.0
38,19,2752.0
39,17,2769.0
36,-35,3163.0
35,-35,3208.0
35,-37,3195.0
31,-42,3237.0
29,-44,3284.0
28,-45,3304.0
28,-47,3286.0
30,-49,3198.0
29,-52,3265.0
-12,63,2822.0
-13,65,2825.0
-18,57,2810.0
-18,51,2820.0
-18,49,2849.0
-16,43,3011.0
-17,40,2959.0
-17,36,3059.0
-17,33,3080.0
-16,31,3136.0
-17,28,3207.0
-16,25,3291.0
-15,22,3425.5
-17,14,3467.0
-15,15,3490.0
-15,11,3542.0
-15,4,3729.0
-13,-2,3748.0
-13,-3,3855.0
-13,-6,3941.0
-11,-8,3974.0
-37,53,2587.0
-34,56,2728.0
-36,54,2631.5
-36,53,2641.0
-40,49,2537.0
-39,51,2287.0
-46,44,2290.0
-45,44,2267.0
-44,44,2266.0
-45,43,2273.0
-49,38,2274.0
-48,40,2292.0
-50,37,2298.0
-53,32,2332.0
-51,34,2400.0
-54,31,2402.0
-56,28,2412.0
-50,40,2741.0
-49,39,2291.0
-50,38,2243.0
-55,33,2340.0
-69,-19,2390.0
-68,-19,2548.0
-67,-19,2535.0
-66,-21,2545.0
-64,-22,2578.0
-59,-25,2569.0
-2,58,2896.0
-1,60,2858.0
-1,62,2808.0
-1,64,2804.0
18,10,3420.0
21,9,3438.0
19,8,3369.0
21,6,3427.0
20,4,3433.0
22,3,3465.0
22,2,3409.0
21,1,3439.0
21,-2,3511.0
22,-3,3529.0
23,-3,3560.0
23,-7,3516.0
23,-29,3676.0
23,-31,3754.0
23,-33,3765.0
23,-35,3687.0
22,-37,3636.0
22,-38,3632.0
23,-39,3672.0
20,-41,3643.0
21,-41,3686.0
22,-44,3682.0
23,-44,3698.0
21,-45,3678.0
22,-46,3677.0
23,-45,3669.0
20,-50,3663.0
24,-51,3596.0
20,-53,3638.0
20,-56,3556.0
22,-54,3556.0
21,-56,3567.0
20,-58,3619.0
25,-58,3619.0
22,-62,3463.0
23,-61,3481.0
22,-60,3462.0
23,-62,3440.0
23,-63,3456.0
25,-62,3417.0
26,-62,3357.5
27,-61,3333.0
27,-62,3283.0
25,-64,3236.0
31,-58,3208.0
32,-55,3208.0
34,-53,3140.0
34,-52,3123.0
37,-49,3124.0
37,-44,3132.0
37,-45,3143.0
36,-42,3205.5
38,-37,3297.0
34,-38,3372.0
36,-34,3476.0
32,-33,3585.0
31,-30,3680.0
29,-28,3759.0
28,-25,3787.0
27,-23,3840.0
31,-18,3876.0
27,-18,3996.0
28,-17,4017.0
27,-14,4043.0
20,58,2727.0
23,54,2698.0
24,53,2673.0
33,31,2527.0
35,27,2570.0
41,14,2735.0
40,-15,3003.0
40,-26,3085.0
38,-30,3097.0
35,-31,3066.0
29,-48,3187.0
27,-49,3139.0
-15,11,3612.5
-55,28,2451.0
-56,24,2493.0
-55,24,2512.0
-57,23,2547.0
-58,21,2667.0
-59,19,2698.0
-60,16,2714.0
-60,15,2663.0
-60,12,2761.0
-59,11,2775.0
-60,11,2850.0
-60,8,2895.0
-56,5,3017.0
-57,4,3002.0
-58,1,3070.0
-55,-1,3116.0
-54,-4,3106.0
-52,-6,3153.0
-51,-8,3211.0
-50,-9,3239.0
-47,-11,3351.0
-47,-12,3415.0
-44,-14,3417.0
-44,-16,3490.0
-46,-17,3479.0
-43,-19,3478.0
-41,-20,3565.0
-56,-27,2722.0
-52,-31,2780.0
-49,-33,2832.0
-48,-34,2895.0
-44,-37,2976.0
-39,-40,3142.0
-38,-40,3182.0
-37,-43,3305.0
-1,64,2766.0
-1,65,2714.0
-1,66,2682.0
2,64,2642.0
2,66,2633.0
7,65,2588.0
15,58,2590.0
15,57,2599.0
15,55,2624.6666666666665
16,52,2611.0
15,53,2634.0
13,53,2644.0
14,50,2636.0
12,45,2697.0
13,27,3093.0
13,26,3108.0
14,27,3130.0
14,23,3188.0
16,22,3217.0
16,21,3212.0
17,20,3246.0
16,18,3231.0
17,17,3272.0
17,15,3285.0
17,14,3308.0
18,13,3343.0
17,11,3372.0
23,-19,3659.0
23,-21,3651.0
23,-23,3558.0
25,-23,3593.0
24,-24,3638.0
21,-27,3679.0
18,-30,3652.0
25,52,2655.0
26,50,2597.0
27,50,2563.0
31,46,2517.0
28,47,2487.0
31,43,2474.0
31,41,2130.0
34,30,2169.0
35,30,2481.0
43,10,2709.0
44,6,2678.0
43,-3,2770.0
41,-5,2798.0
45,-7,2810.0
42,-10,2861.0
40,-15,2893.0
-40,-22,3601.0
-38,-25,3566.0
-37,-26,3611.0
-35,-28,3631.0
-35,-30,3614.0
-31,-33,3677.0
-30,-33,3648.0
-29,-34,3691.0
-27,-37,3685.0
-25,-39,3704.0
-24,-39,3703.0
-22,-42,3746.0
-20,-43,3733.0
-19,-45,3741.0
-18,-46,3805.0
-16,-49,3746.0
-13,-51,3734.0
-10,-53,3736.0
-9,-54,3814.0
-6,-56,3781.0
-4,-57,3820.0
-3,-59,3824.0
-1,-59,3847.0
1,-59,3865.0
2,-60,3873.0
3,-61,3813.0
3,-63,3788.0
6,-62,3710.0
7,-62,3704.0
8,-63,3774.0
11,-64,3745.0
10,-65,3740.0
14,-64,3711.0
14,-67,3670.0
14,-68,3608.0
11,-70,3468.0
8,-73,3493.0
3,-74,3511.0
-1,-75,3522.5
-1,-76,3486.0
-1,-73,3565.0
-4,-72,3595.0
-6,-72,3522.0
-7,-71,3630.0
-12,-68,3655.0
-12,-65,3711.0
-13,-64,3809.0
-16,-62,3826.0
-15,-62,3895.0
-18,-59,3929.0
-19,-58,4014.0
-21,-56,3949.0
-22,-54,4002.0
-25,-52,4013.0
-30,-46,4001.0
-32,-44,4065.0
-35,-39,4034.0
-37,-38,4079.0
-39,-33,4120.0
-42,-31,4119.0
-46,-28,4003.0
-47,-27,3912.0
-30,-47,3349.0
-28,-51,3378.0
-24,-53,3380.0
-20,-57,3506.0
-17,-58,3501.0
-14,-61,3550.0
-10,-64,3630.0
-4,-66,3685.0
-2,-66,3717.0
-1,-68,3769.0
-1,-66,3742.0
5,-65,3723.0
8,-68,3763.0
8,-69,3807.0
13,-70,3895.0
12,-70,3751.0
13,-68,3669.0
10,-70,3737.0
11,-68,3748.0
12,-67,3810.0
11,-69,3799.0
13,-67,3781.0
16,-67,3671.0
16,-66,3721.0
18,-66,3689.5
21,-65,3686.0
23,-65,3669.0
22,-66,3610.0
22,-65,3570.0
26,-62,3462.0
24,-64,3471.0
24,-62,3413.0
29,-58,3458.5
27,-59,3513.0
30,-57,3571.0
32,-56,3569.0
30,-56,3512.0
29,-57,3458.0
30,-51,3462.0
34,-43,3499.0
29,-44,3522.0
26,-34,3753.0
28,-30,3914.0
11,62,2594.0
13,59,2582.0
13,60,2551.0
13,50,2636.0
13,48,2643.0
13,47,2679.0
12,46,2687.0
13,44,2673.0
11,43,2747.0
13,41,2768.0
13,37,2770.0
13,39,2756.0
12,35,2828.0
13,33,2811.0
12,30,2922.0
12,29,2967.0
29,40,2136.0
33,36,2139.0
44,4,2646.0
43,1,2637.0
